ticker,companyname,transcriptid,keydevid,headline,call_date,total_sentences,ai_sentence_count,ai_intensity,hype_period
DUK,Duke Energy Corporation,2365408.0,718288794.0,"Duke Energy Corporation, Q2 2021 Earnings Call, Aug 05, 2021",2021-08-05,381,0,0.0,2021–2022 Pre-ChatGPT Transition
DUK,Duke Energy Corporation,2425303.0,718289741.0,"Duke Energy Corporation, Q3 2021 Earnings Call, Nov 04, 2021",2021-11-04,357,0,0.0,2021–2022 Pre-ChatGPT Transition
DUK,Duke Energy Corporation,2490522.0,1764188752.0,"Duke Energy Corporation, Q4 2021 Earnings Call, Feb 10, 2022",2022-02-10,408,0,0.0,2021–2022 Pre-ChatGPT Transition
DUK,Duke Energy Corporation,2558943.0,1777916951.0,"Duke Energy Corporation, Q1 2022 Earnings Call, May 09, 2022",2022-05-09,372,0,0.0,2021–2022 Pre-ChatGPT Transition
DUK,Duke Energy Corporation,2615843.0,1790523377.0,"Duke Energy Corporation, Q2 2022 Earnings Call, Aug 04, 2022",2022-08-04,403,0,0.0,2021–2022 Pre-ChatGPT Transition
DUK,Duke Energy Corporation,2676178.0,1804419846.0,"Duke Energy Corporation, Q3 2022 Earnings Call, Nov 04, 2022",2022-11-04,425,0,0.0,2021–2022 Pre-ChatGPT Transition
DUK,Duke Energy Corporation,2733408.0,1821183623.0,"Duke Energy Corporation, Q4 2022 Earnings Call, Feb 09, 2023",2023-02-09,370,0,0.0,2023 Initial GenAI Surge
DUK,Duke Energy Corporation,2804085.0,1832687025.0,"Duke Energy Corporation, Q1 2023 Earnings Call, May 09, 2023",2023-05-09,266,0,0.0,2023 Initial GenAI Surge
DUK,Duke Energy Corporation,2874962.0,1847115954.0,"Duke Energy Corporation, Q2 2023 Earnings Call, Aug 08, 2023",2023-08-08,282,0,0.0,2023 Initial GenAI Surge
DUK,Duke Energy Corporation,3009537.0,1858615795.0,"Duke Energy Corporation, Q3 2023 Earnings Call, Nov 02, 2023",2023-11-02,306,0,0.0,2023 Initial GenAI Surge
DUK,Duke Energy Corporation,3093495.0,1867972112.0,"Duke Energy Corporation, Q4 2023 Earnings Call, Feb 08, 2024",2024-02-08,348,1,0.0028735632183908,2024–2025 AI Adoption Period
DUK,Duke Energy Corporation,3112239.0,1871231365.0,"Duke Energy Corporation, Q1 2024 Earnings Call, May 07, 2024",2024-05-07,291,3,0.0103092783505154,2024–2025 AI Adoption Period
DUK,Duke Energy Corporation,3214165.0,1871231442.0,"Duke Energy Corporation, Q2 2024 Earnings Call, Aug 06, 2024",2024-08-06,332,0,0.0,2024–2025 AI Adoption Period
DUK,Duke Energy Corporation,3311670.0,1871231457.0,"Duke Energy Corporation, Q3 2024 Earnings Call, Nov 07, 2024",2024-11-07,428,0,0.0,2024–2025 AI Adoption Period
DUK,Duke Energy Corporation,3373497.0,1916608452.0,"Duke Energy Corporation, Q4 2024 Earnings Call, Feb 13, 2025",2025-02-13,398,4,0.0100502512562814,2024–2025 AI Adoption Period
DUK,Duke Energy Corporation,3441183.0,1938642190.0,"Duke Energy Corporation, Q1 2025 Earnings Call, May 06, 2025",2025-05-06,223,0,0.0,2024–2025 AI Adoption Period
DUK,Duke Energy Corporation,3514954.0,1942189413.0,"Duke Energy Corporation, Q2 2025 Earnings Call, Aug 05, 2025",2025-08-05,302,1,0.0033112582781456,2024–2025 AI Adoption Period
DUK,Duke Energy Corporation,3593742.0,1942189512.0,"Duke Energy Corporation, Q3 2025 Earnings Call, Nov 07, 2025",2025-11-07,275,2,0.0072727272727272,2024–2025 AI Adoption Period
DD,"DuPont de Nemours, Inc.",2200659.0,701665730.0,"DuPont de Nemours, Inc., Q4 2020 Earnings Call, Feb 09, 2021",2021-02-09,455,0,0.0,2021–2022 Pre-ChatGPT Transition
DD,"DuPont de Nemours, Inc.",2268413.0,711913266.0,"DuPont de Nemours, Inc., Q1 2021 Earnings Call, May 04, 2021",2021-05-04,426,0,0.0,2021–2022 Pre-ChatGPT Transition
DD,"DuPont de Nemours, Inc.",2360634.0,1673988514.0,"DuPont de Nemours, Inc., Q2 2021 Earnings Call, Aug 03, 2021",2021-08-03,562,1,0.0017793594306049,2021–2022 Pre-ChatGPT Transition
DD,"DuPont de Nemours, Inc.",2421506.0,1685495764.0,"DuPont de Nemours, Inc., Q3 2021 Earnings Call, Nov 02, 2021",2021-11-02,708,0,0.0,2021–2022 Pre-ChatGPT Transition
DD,"DuPont de Nemours, Inc.",2487650.0,1765269372.0,"DuPont de Nemours, Inc., Q4 2021 Earnings Call, Feb 08, 2022",2022-02-08,465,0,0.0,2021–2022 Pre-ChatGPT Transition
DD,"DuPont de Nemours, Inc.",2598213.0,1779659711.0,"DuPont de Nemours, Inc., Q1 2022 Earnings Call, May 03, 2022",2022-05-03,499,0,0.0,2021–2022 Pre-ChatGPT Transition
DD,"DuPont de Nemours, Inc.",2611994.0,1792366788.0,"DuPont de Nemours, Inc., Q2 2022 Earnings Call, Aug 02, 2022",2022-08-02,546,0,0.0,2021–2022 Pre-ChatGPT Transition
DD,"DuPont de Nemours, Inc.",2679040.0,1805595171.0,"DuPont de Nemours, Inc., Q3 2022 Earnings Call, Nov 08, 2022",2022-11-08,533,0,0.0,2021–2022 Pre-ChatGPT Transition
DD,"DuPont de Nemours, Inc.",2730686.0,1822438612.0,"DuPont de Nemours, Inc., Q4 2022 Earnings Call, Feb 07, 2023",2023-02-07,485,0,0.0,2023 Initial GenAI Surge
DD,"DuPont de Nemours, Inc.",2791585.0,1833593789.0,"DuPont de Nemours, Inc., Q1 2023 Earnings Call, May 02, 2023",2023-05-02,523,0,0.0,2023 Initial GenAI Surge
DD,"DuPont de Nemours, Inc.",2865720.0,1848276138.0,"DuPont de Nemours, Inc., Q2 2023 Earnings Call, Aug 02, 2023",2023-08-02,460,1,0.0021739130434782,2023 Initial GenAI Surge
DD,"DuPont de Nemours, Inc.",2932181.0,1859487228.0,"DuPont de Nemours, Inc., Q3 2023 Earnings Call, Nov 01, 2023",2023-11-01,517,8,0.0154738878143133,2023 Initial GenAI Surge
DD,"DuPont de Nemours, Inc.",3013145.0,1869346672.0,"DuPont de Nemours, Inc., Q4 2023 Earnings Call, Feb 06, 2024",2024-02-06,490,5,0.010204081632653,2024–2025 AI Adoption Period
DD,"DuPont de Nemours, Inc.",3106348.0,1878510446.0,"DuPont de Nemours, Inc., Q1 2024 Earnings Call, May 01, 2024",2024-05-01,408,7,0.017156862745098,2024–2025 AI Adoption Period
DD,"DuPont de Nemours, Inc.",3206042.0,1888231883.0,"DuPont de Nemours, Inc., Q2 2024 Earnings Call, Jul 31, 2024",2024-07-31,507,11,0.0216962524654832,2024–2025 AI Adoption Period
DD,"DuPont de Nemours, Inc.",3298731.0,1900999243.0,"DuPont de Nemours, Inc., Q3 2024 Earnings Call, Nov 05, 2024",2024-11-05,420,10,0.0238095238095238,2024–2025 AI Adoption Period
DD,"DuPont de Nemours, Inc.",3370728.0,1916873920.0,"DuPont de Nemours, Inc., Q4 2024 Earnings Call, Feb 11, 2025",2025-02-11,432,11,0.0254629629629629,2024–2025 AI Adoption Period
DD,"DuPont de Nemours, Inc.",3499942.0,1940188357.0,"DuPont de Nemours, Inc., Q1 2025 Earnings Call, May 02, 2025",2025-05-02,528,15,0.0284090909090909,2024–2025 AI Adoption Period
DD,"DuPont de Nemours, Inc.",3515304.0,1954200381.0,"DuPont de Nemours, Inc., Q2 2025 Earnings Call, Aug 05, 2025",2025-08-05,416,10,0.0240384615384615,2024–2025 AI Adoption Period
DD,"DuPont de Nemours, Inc.",3605846.0,1966775841.0,"DuPont de Nemours, Inc., Q3 2025 Earnings Call, Nov 06, 2025",2025-11-06,404,4,0.0099009900990099,2024–2025 AI Adoption Period
ETN,Eaton Corporation plc,2188582.0,701284835.0,"Eaton Corporation plc, Q4 2020 Earnings Call, Feb 02, 2021",2021-02-02,568,0,0.0,2021–2022 Pre-ChatGPT Transition
ETN,Eaton Corporation plc,2268729.0,712021197.0,"Eaton Corporation plc, Q1 2021 Earnings Call, May 04, 2021",2021-05-04,545,0,0.0,2021–2022 Pre-ChatGPT Transition
ETN,Eaton Corporation plc,2361049.0,1674563871.0,"Eaton Corporation plc, Q2 2021 Earnings Call, Aug 03, 2021",2021-08-03,514,0,0.0,2021–2022 Pre-ChatGPT Transition
ETN,Eaton Corporation plc,2421649.0,1685545945.0,"Eaton Corporation plc, Q3 2021 Earnings Call, Nov 02, 2021",2021-11-02,507,0,0.0,2021–2022 Pre-ChatGPT Transition
ETN,Eaton Corporation plc,2485731.0,1764867977.0,"Eaton Corporation plc, Q4 2021 Earnings Call, Feb 04, 2022",2022-02-04,577,0,0.0,2021–2022 Pre-ChatGPT Transition
ETN,Eaton Corporation plc,2556088.0,1779757789.0,"Eaton Corporation plc, Q1 2022 Earnings Call, May 03, 2022",2022-05-03,544,0,0.0,2021–2022 Pre-ChatGPT Transition
ETN,Eaton Corporation plc,2612273.0,1792319203.0,"Eaton Corporation plc, Q2 2022 Earnings Call, Aug 02, 2022",2022-08-02,491,0,0.0,2021–2022 Pre-ChatGPT Transition
ETN,Eaton Corporation plc,2670712.0,1805253185.0,"Eaton Corporation plc, Q3 2022 Earnings Call, Nov 01, 2022",2022-11-01,684,0,0.0,2021–2022 Pre-ChatGPT Transition
ETN,Eaton Corporation plc,2731916.0,1823274661.0,"Eaton Corporation plc, Q4 2022 Earnings Call, Feb 08, 2023",2023-02-08,628,3,0.0047770700636942,2023 Initial GenAI Surge
ETN,Eaton Corporation plc,2791660.0,1833549137.0,"Eaton Corporation plc, Q1 2023 Earnings Call, May 02, 2023",2023-05-02,574,2,0.0034843205574912,2023 Initial GenAI Surge
ETN,Eaton Corporation plc,3155092.0,1848241367.0,"Eaton Corporation plc, Q2 2023 Earnings Call, Aug 01, 2023",2023-08-01,614,14,0.022801302931596,2023 Initial GenAI Surge
ETN,Eaton Corporation plc,2931251.0,1859287158.0,"Eaton Corporation plc, Q3 2023 Earnings Call, Oct 31, 2023",2023-10-31,734,18,0.0245231607629427,2023 Initial GenAI Surge
ETN,Eaton Corporation plc,3093434.0,1868543489.0,"Eaton Corporation plc, Q4 2023 Earnings Call, Feb 01, 2024",2024-02-01,557,1,0.0017953321364452,2024–2025 AI Adoption Period
ETN,Eaton Corporation plc,3102893.0,1878620820.0,"Eaton Corporation plc, Q1 2024 Earnings Call, Apr 30, 2024",2024-04-30,501,9,0.0179640718562874,2024–2025 AI Adoption Period
ETN,Eaton Corporation plc,3208766.0,1888351431.0,"Eaton Corporation plc, Q2 2024 Earnings Call, Aug 01, 2024",2024-08-01,578,20,0.0346020761245674,2024–2025 AI Adoption Period
ETN,Eaton Corporation plc,3295311.0,1900975892.0,"Eaton Corporation plc, Q3 2024 Earnings Call, Oct 31, 2024",2024-10-31,582,3,0.0051546391752577,2024–2025 AI Adoption Period
ETN,Eaton Corporation plc,3364014.0,1917138867.0,"Eaton Corporation plc, Q4 2024 Earnings Call, Jan 31, 2025",2025-01-31,738,11,0.0149051490514905,2024–2025 AI Adoption Period
ETN,Eaton Corporation plc,3485451.0,1940357429.0,"Eaton Corporation plc, Q1 2025 Earnings Call, May 02, 2025",2025-05-02,553,6,0.0108499095840868,2024–2025 AI Adoption Period
ETN,Eaton Corporation plc,3515312.0,1953836148.0,"Eaton Corporation plc, Q2 2025 Earnings Call, Aug 05, 2025",2025-08-05,613,14,0.0228384991843393,2024–2025 AI Adoption Period
ETN,Eaton Corporation plc,3578830.0,1966595741.0,"Eaton Corporation plc, Q3 2025 Earnings Call, Nov 04, 2025",2025-11-04,639,9,0.0140845070422535,2024–2025 AI Adoption Period
EBAY,eBay Inc.,2190536.0,701133970.0,"eBay Inc., Q4 2020 Earnings Call, Feb 03, 2021",2021-02-03,482,3,0.0062240663900414,2021–2022 Pre-ChatGPT Transition
EBAY,eBay Inc.,2262008.0,710756072.0,"eBay Inc., Q1 2021 Earnings Call, Apr 28, 2021",2021-04-28,494,2,0.0040485829959514,2021–2022 Pre-ChatGPT Transition
EBAY,eBay Inc.,2374281.0,1673836192.0,"eBay Inc., Q2 2021 Earnings Call, Aug 11, 2021",2021-08-11,553,3,0.0054249547920434,2021–2022 Pre-ChatGPT Transition
EBAY,eBay Inc.,2414918.0,1684584211.0,"eBay Inc., Q3 2021 Earnings Call, Oct 27, 2021",2021-10-27,537,3,0.0055865921787709,2021–2022 Pre-ChatGPT Transition
EBAY,eBay Inc.,2504352.0,1765256789.0,"eBay Inc., Q4 2021 Earnings Call, Feb 23, 2022",2022-02-23,527,3,0.0056925996204933,2021–2022 Pre-ChatGPT Transition
EBAY,eBay Inc.,2553621.0,1779408418.0,"eBay Inc., Q1 2022 Earnings Call, May 04, 2022",2022-05-04,544,1,0.0018382352941176,2021–2022 Pre-ChatGPT Transition
EBAY,eBay Inc.,2614786.0,1792872631.0,"eBay Inc., Q2 2022 Earnings Call, Aug 03, 2022",2022-08-03,519,2,0.0038535645472061,2021–2022 Pre-ChatGPT Transition
EBAY,eBay Inc.,2672834.0,1804716979.0,"eBay Inc., Q3 2022 Earnings Call, Nov 02, 2022",2022-11-02,507,2,0.0039447731755424,2021–2022 Pre-ChatGPT Transition
EBAY,eBay Inc.,2748480.0,1824042016.0,"eBay Inc., Q4 2022 Earnings Call, Feb 22, 2023",2023-02-22,495,8,0.0161616161616161,2023 Initial GenAI Surge
EBAY,eBay Inc.,2787814.0,1832285693.0,"eBay Inc., Q1 2023 Earnings Call, Apr 26, 2023",2023-04-26,489,11,0.0224948875255623,2023 Initial GenAI Surge
EBAY,eBay Inc.,2859390.0,1846993209.0,"eBay Inc., Q2 2023 Earnings Call, Jul 26, 2023",2023-07-26,455,17,0.0373626373626373,2023 Initial GenAI Surge
EBAY,eBay Inc.,2941040.0,1858858165.0,"eBay Inc., Q3 2023 Earnings Call, Nov 07, 2023",2023-11-07,509,10,0.0196463654223968,2023 Initial GenAI Surge
EBAY,eBay Inc.,3041866.0,1870128906.0,"eBay Inc., Q4 2023 Earnings Call, Feb 27, 2024",2024-02-27,447,36,0.0805369127516778,2024–2025 AI Adoption Period
EBAY,eBay Inc.,3105667.0,1877804774.0,"eBay Inc., Q1 2024 Earnings Call, May 01, 2024",2024-05-01,422,24,0.0568720379146919,2024–2025 AI Adoption Period
EBAY,eBay Inc.,3207068.0,1888234645.0,"eBay Inc., Q2 2024 Earnings Call, Jul 31, 2024",2024-07-31,471,20,0.0424628450106157,2024–2025 AI Adoption Period
EBAY,eBay Inc.,3295630.0,1900653108.0,"eBay Inc., Q3 2024 Earnings Call, Oct 30, 2024",2024-10-30,531,12,0.0225988700564971,2024–2025 AI Adoption Period
EBAY,eBay Inc.,3385454.0,1929043118.0,"eBay Inc., Q4 2024 Earnings Call, Feb 26, 2025",2025-02-26,570,24,0.0421052631578947,2024–2025 AI Adoption Period
EBAY,eBay Inc.,3431718.0,1939928693.0,"eBay Inc., Q1 2025 Earnings Call, Apr 30, 2025",2025-04-30,539,11,0.0204081632653061,2024–2025 AI Adoption Period
EBAY,eBay Inc.,3509272.0,1953528245.0,"eBay Inc., Q2 2025 Earnings Call, Jul 30, 2025",2025-07-30,527,23,0.0436432637571157,2024–2025 AI Adoption Period
EBAY,eBay Inc.,3575814.0,1965575825.0,"eBay Inc., Q3 2025 Earnings Call, Oct 29, 2025",2025-10-29,493,32,0.0649087221095334,2024–2025 AI Adoption Period
ECL,Ecolab Inc.,2212581.0,700851589.0,"Ecolab Inc., Q4 2020 Earnings Call, Feb 16, 2021",2021-02-16,443,0,0.0,2021–2022 Pre-ChatGPT Transition
ECL,Ecolab Inc.,2259535.0,712474328.0,"Ecolab Inc., Q1 2021 Earnings Call, Apr 27, 2021",2021-04-27,554,0,0.0,2021–2022 Pre-ChatGPT Transition
ECL,Ecolab Inc.,2352030.0,718659098.0,"Ecolab Inc., Q2 2021 Earnings Call, Jul 27, 2021",2021-07-27,465,0,0.0,2021–2022 Pre-ChatGPT Transition
ECL,Ecolab Inc.,2413118.0,1682439482.0,"Ecolab Inc., Q3 2021 Earnings Call, Oct 26, 2021",2021-10-26,503,0,0.0,2021–2022 Pre-ChatGPT Transition
ECL,Ecolab Inc.,2494759.0,1763983044.0,"Ecolab Inc., Q4 2021 Earnings Call, Feb 15, 2022",2022-02-15,586,1,0.0017064846416382,2021–2022 Pre-ChatGPT Transition
ECL,Ecolab Inc.,2543783.0,1774770724.0,"Ecolab Inc., Q1 2022 Earnings Call, Apr 26, 2022",2022-04-26,633,0,0.0,2021–2022 Pre-ChatGPT Transition
ECL,Ecolab Inc.,2604759.0,1787022090.0,"Ecolab Inc., Q2 2022 Earnings Call, Jul 26, 2022",2022-07-26,706,0,0.0,2021–2022 Pre-ChatGPT Transition
ECL,Ecolab Inc.,2670840.0,1801133455.0,"Ecolab Inc., Q3 2022 Earnings Call, Nov 01, 2022",2022-11-01,546,0,0.0,2021–2022 Pre-ChatGPT Transition
ECL,Ecolab Inc.,2737614.0,1820855452.0,"Ecolab Inc., Q4 2022 Earnings Call, Feb 14, 2023",2023-02-14,562,0,0.0,2023 Initial GenAI Surge
ECL,Ecolab Inc.,2791704.0,1831130039.0,"Ecolab Inc., Q1 2023 Earnings Call, May 02, 2023",2023-05-02,577,0,0.0,2023 Initial GenAI Surge
ECL,Ecolab Inc.,3157455.0,1843252676.0,"Ecolab Inc., Q2 2023 Earnings Call, Aug 01, 2023",2023-08-01,483,0,0.0,2023 Initial GenAI Surge
ECL,Ecolab Inc.,2931221.0,1856226804.0,"Ecolab Inc., Q3 2023 Earnings Call, Oct 31, 2023",2023-10-31,402,3,0.0074626865671641,2023 Initial GenAI Surge
ECL,Ecolab Inc.,3022098.0,1867986200.0,"Ecolab Inc., Q4 2023 Earnings Call, Feb 13, 2024",2024-02-13,414,1,0.002415458937198,2024–2025 AI Adoption Period
ECL,Ecolab Inc.,3103076.0,1875138159.0,"Ecolab Inc., Q1 2024 Earnings Call, Apr 30, 2024",2024-04-30,435,6,0.0137931034482758,2024–2025 AI Adoption Period
ECL,Ecolab Inc.,3204439.0,1885079379.0,"Ecolab Inc., Q2 2024 Earnings Call, Jul 30, 2024",2024-07-30,458,1,0.0021834061135371,2024–2025 AI Adoption Period
ECL,Ecolab Inc.,3292477.0,1897880147.0,"Ecolab Inc., Q3 2024 Earnings Call, Oct 29, 2024",2024-10-29,482,4,0.0082987551867219,2024–2025 AI Adoption Period
ECL,Ecolab Inc.,3371085.0,1915347047.0,"Ecolab Inc., Q4 2024 Earnings Call, Feb 11, 2025",2025-02-11,519,4,0.0077071290944123,2024–2025 AI Adoption Period
ECL,Ecolab Inc.,3428568.0,1935398513.0,"Ecolab Inc., Q1 2025 Earnings Call, Apr 29, 2025",2025-04-29,510,4,0.0078431372549019,2024–2025 AI Adoption Period
ECL,Ecolab Inc.,3507186.0,1948530191.0,"Ecolab Inc., Q2 2025 Earnings Call, Jul 29, 2025",2025-07-29,513,5,0.0097465886939571,2024–2025 AI Adoption Period
ECL,Ecolab Inc.,3587625.0,1960750576.0,"Ecolab Inc., Q3 2025 Earnings Call, Oct 28, 2025",2025-10-28,491,8,0.0162932790224032,2024–2025 AI Adoption Period
EIX,Edison International,3092473.0,702236334.0,"Edison International, Q4 2020 Earnings Call, Feb 25, 2021",2021-02-25,373,0,0.0,2021–2022 Pre-ChatGPT Transition
EIX,Edison International,3055956.0,709916071.0,"Edison International, Q1 2021 Earnings Call, Apr 27, 2021",2021-04-27,439,0,0.0,2021–2022 Pre-ChatGPT Transition
EIX,Edison International,2390195.0,1671863572.0,"Edison International, Q2 2021 Earnings Call, Jul 29, 2021",2021-07-29,445,0,0.0,2021–2022 Pre-ChatGPT Transition
EIX,Edison International,2455251.0,1684382822.0,"Edison International, Q3 2021 Earnings Call, Nov 02, 2021",2021-11-02,395,0,0.0,2021–2022 Pre-ChatGPT Transition
EIX,Edison International,2515325.0,1765394615.0,"Edison International, Q4 2021 Earnings Call, Feb 24, 2022",2022-02-24,486,0,0.0,2021–2022 Pre-ChatGPT Transition
EIX,Edison International,2552092.0,1777134884.0,"Edison International, Q1 2022 Earnings Call, May 03, 2022",2022-05-03,415,1,0.0024096385542168,2021–2022 Pre-ChatGPT Transition
EIX,Edison International,2608206.0,1788647616.0,"Edison International, Q2 2022 Earnings Call, Jul 28, 2022",2022-07-28,397,2,0.0050377833753148,2021–2022 Pre-ChatGPT Transition
EIX,Edison International,2671014.0,1803344195.0,"Edison International, Q3 2022 Earnings Call, Nov 01, 2022",2022-11-01,352,0,0.0,2021–2022 Pre-ChatGPT Transition
EIX,Edison International,2750273.0,1823059555.0,"Edison International, Q4 2022 Earnings Call, Feb 23, 2023",2023-02-23,397,0,0.0,2023 Initial GenAI Surge
EIX,Edison International,2791847.0,1832122782.0,"Edison International, Q1 2023 Earnings Call, May 02, 2023",2023-05-02,241,2,0.0082987551867219,2023 Initial GenAI Surge
EIX,Edison International,2872839.0,1846114923.0,"Edison International, Q2 2023 Earnings Call, Jul 27, 2023",2023-07-27,440,5,0.0113636363636363,2023 Initial GenAI Surge
EIX,Edison International,2932952.0,1858085969.0,"Edison International, Q3 2023 Earnings Call, Nov 01, 2023",2023-11-01,453,1,0.0022075055187637,2023 Initial GenAI Surge
EIX,Edison International,3034692.0,1869219222.0,"Edison International, Q4 2023 Earnings Call, Feb 22, 2024",2024-02-22,540,6,0.0111111111111111,2024–2025 AI Adoption Period
EIX,Edison International,3283375.0,1876855583.0,"Edison International, Q1 2024 Earnings Call, Apr 30, 2024",2024-04-30,335,0,0.0,2024–2025 AI Adoption Period
EIX,Edison International,3197031.0,1885666703.0,"Edison International, Q2 2024 Earnings Call, Jul 25, 2024",2024-07-25,318,0,0.0,2024–2025 AI Adoption Period
EIX,Edison International,3292771.0,1899173346.0,"Edison International, Q3 2024 Earnings Call, Oct 29, 2024",2024-10-29,500,3,0.006,2024–2025 AI Adoption Period
EIX,Edison International,3387569.0,1928860084.0,"Edison International, Q4 2024 Earnings Call, Feb 27, 2025",2025-02-27,519,1,0.001926782273603,2024–2025 AI Adoption Period
EIX,Edison International,3428765.0,1937155685.0,"Edison International, Q1 2025 Earnings Call, Apr 29, 2025",2025-04-29,383,0,0.0,2024–2025 AI Adoption Period
EIX,Edison International,3511286.0,1951630143.0,"Edison International, Q2 2025 Earnings Call, Jul 31, 2025",2025-07-31,443,2,0.0045146726862302,2024–2025 AI Adoption Period
EIX,Edison International,3586825.0,1962633433.0,"Edison International, Q3 2025 Earnings Call, Oct 28, 2025",2025-10-28,407,0,0.0,2024–2025 AI Adoption Period
EW,Edwards Lifesciences Corporation,2183066.0,698698471.0,"Edwards Lifesciences Corporation, Q4 2020 Earnings Call, Jan 27, 2021",2021-01-27,547,0,0.0,2021–2022 Pre-ChatGPT Transition
EW,Edwards Lifesciences Corporation,2254172.0,708075076.0,"Edwards Lifesciences Corporation, Q1 2021 Earnings Call, Apr 20, 2021",2021-04-20,611,0,0.0,2021–2022 Pre-ChatGPT Transition
EW,Edwards Lifesciences Corporation,2355903.0,1673093148.0,"Edwards Lifesciences Corporation, Q2 2021 Earnings Call, Jul 29, 2021",2021-07-29,561,0,0.0,2021–2022 Pre-ChatGPT Transition
EW,Edwards Lifesciences Corporation,2414932.0,1683560232.0,"Edwards Lifesciences Corporation, Q3 2021 Earnings Call, Oct 27, 2021",2021-10-27,539,0,0.0,2021–2022 Pre-ChatGPT Transition
EW,Edwards Lifesciences Corporation,2478112.0,1764020226.0,"Edwards Lifesciences Corporation, Q4 2021 Earnings Call, Jan 26, 2022",2022-01-26,566,0,0.0,2021–2022 Pre-ChatGPT Transition
EW,Edwards Lifesciences Corporation,2544229.0,1776602560.0,"Edwards Lifesciences Corporation, Q1 2022 Earnings Call, Apr 26, 2022",2022-04-26,568,0,0.0,2021–2022 Pre-ChatGPT Transition
EW,Edwards Lifesciences Corporation,3376496.0,1788976528.0,"Edwards Lifesciences Corporation, Q2 2022 Earnings Call, Jul 28, 2022",2022-07-28,551,0,0.0,2021–2022 Pre-ChatGPT Transition
EW,Edwards Lifesciences Corporation,2666680.0,1805523134.0,"Edwards Lifesciences Corporation, Q3 2022 Earnings Call, Oct 27, 2022",2022-10-27,625,0,0.0,2021–2022 Pre-ChatGPT Transition
EW,Edwards Lifesciences Corporation,2726180.0,1821729330.0,"Edwards Lifesciences Corporation, Q4 2022 Earnings Call, Jan 31, 2023",2023-01-31,578,0,0.0,2023 Initial GenAI Surge
EW,Edwards Lifesciences Corporation,2787383.0,1832839699.0,"Edwards Lifesciences Corporation, Q1 2023 Earnings Call, Apr 26, 2023",2023-04-26,542,0,0.0,2023 Initial GenAI Surge
EW,Edwards Lifesciences Corporation,2873428.0,1847779218.0,"Edwards Lifesciences Corporation, Q2 2023 Earnings Call, Jul 26, 2023",2023-07-26,571,0,0.0,2023 Initial GenAI Surge
EW,Edwards Lifesciences Corporation,2926190.0,1859081598.0,"Edwards Lifesciences Corporation, Q3 2023 Earnings Call, Oct 25, 2023",2023-10-25,537,0,0.0,2023 Initial GenAI Surge
EW,Edwards Lifesciences Corporation,3013901.0,1868453309.0,"Edwards Lifesciences Corporation, Q4 2023 Earnings Call, Feb 06, 2024",2024-02-06,558,1,0.0017921146953405,2024–2025 AI Adoption Period
EW,Edwards Lifesciences Corporation,3098045.0,1875834429.0,"Edwards Lifesciences Corporation, Q1 2024 Earnings Call, Apr 25, 2024",2024-04-25,599,1,0.001669449081803,2024–2025 AI Adoption Period
EW,Edwards Lifesciences Corporation,3196718.0,1886795268.0,"Edwards Lifesciences Corporation, Q2 2024 Earnings Call, Jul 24, 2024",2024-07-24,546,1,0.0018315018315018,2024–2025 AI Adoption Period
EW,Edwards Lifesciences Corporation,3288809.0,1899984179.0,"Edwards Lifesciences Corporation, Q3 2024 Earnings Call, Oct 24, 2024",2024-10-24,485,0,0.0,2024–2025 AI Adoption Period
EW,Edwards Lifesciences Corporation,3371250.0,1917190124.0,"Edwards Lifesciences Corporation, Q4 2024 Earnings Call, Feb 11, 2025",2025-02-11,581,0,0.0,2024–2025 AI Adoption Period
EW,Edwards Lifesciences Corporation,3423304.0,1937037997.0,"Edwards Lifesciences Corporation, Q1 2025 Earnings Call, Apr 23, 2025",2025-04-23,536,0,0.0,2024–2025 AI Adoption Period
EW,Edwards Lifesciences Corporation,3534163.0,1953837406.0,"Edwards Lifesciences Corporation, Q2 2025 Earnings Call, Jul 24, 2025",2025-07-24,555,0,0.0,2024–2025 AI Adoption Period
EW,Edwards Lifesciences Corporation,3583161.0,1967164864.0,"Edwards Lifesciences Corporation, Q3 2025 Earnings Call, Oct 30, 2025",2025-10-30,433,2,0.0046189376443418,2024–2025 AI Adoption Period
ELV,"Elevance Health, Inc.",2252543.0,701330575.0,"Anthem, Inc., Q4 2020 Earnings Call, Jan 27, 2021",2021-01-27,656,4,0.0060975609756097,2021–2022 Pre-ChatGPT Transition
ELV,"Elevance Health, Inc.",2254546.0,701419951.0,"Anthem, Inc., Q1 2021 Earnings Call, Apr 21, 2021",2021-04-21,524,6,0.0114503816793893,2021–2022 Pre-ChatGPT Transition
ELV,"Elevance Health, Inc.",2348718.0,701419954.0,"Anthem, Inc., Q2 2021 Earnings Call, Jul 21, 2021",2021-07-21,539,1,0.0018552875695732,2021–2022 Pre-ChatGPT Transition
ELV,"Elevance Health, Inc.",2417760.0,701419955.0,"Anthem, Inc., Q3 2021 Earnings Call, Oct 20, 2021",2021-10-20,563,1,0.0017761989342806,2021–2022 Pre-ChatGPT Transition
ELV,"Elevance Health, Inc.",2477738.0,1674789768.0,"Anthem, Inc., Q4 2021 Earnings Call, Jan 26, 2022",2022-01-26,613,1,0.0016313213703099,2021–2022 Pre-ChatGPT Transition
